unique_id,title,author,total_score,main_link,image_link,update_date,genre,pay,total_like,intro,total_episodes,mean_score,total_comments,mean_like
694191,퓨어 이블,최훈/청설모,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=694191,https://shared-comic.pstatic.net/thumb/webtoon/694191/thumbnail/thumbnail_IMAG10_307f3104-80a0-4878-bf7a-6ffbf3fa263f.jpg,2018.02.18,story/action,0,63124,순수한 악 이블과 정의의 요원 엠젯의 한 판 승부.거칠 것 없는 통괘한 액션 느와르!,50,9.98,45940,5325.38
666196,프린스의 왕자 - 카페 드...,재아/SE,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=666196,https://shared-comic.pstatic.net/thumb/webtoon/666196/thumbnail/title_thumbnail_20151029174921_t83x90.jpg,2016.05.01,story/drama/pure,0,45660," 시즌3! 꽃미남들의 달콤살벌 초콜릿 이야기
이몽룡과 박시현, 두 완벽남의 전쟁같은 카페 운영이 시작된다",5,9.91,14891,9032.4
660025,송곳 4~5부,최규석,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=660025,https://shared-comic.pstatic.net/thumb/webtoon/660025/thumbnail/thumbnail_IMAG10_f897ffc3-370c-4be2-a283-05ad93430367.jpg,2015.08.10,story/drama,1,51524,당신도 언제든 부당해고의 대상이 될 수 있다.강자의 '갑'질에 맞서는 우리 주변 '을'들의 이야기,2,9.91,5599,11615.0
658076,팀 피닉스,엄재경/Ze-yAv,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=658076,https://shared-comic.pstatic.net/thumb/webtoon/658076/thumbnail/thumbnail_IMAG10_6633fd6e-e82c-4e3b-ae89-b732b10a0d62.jpg,2018.06.17,story/fantasy/action,1,79670,선과 악이 뒤섞인 세상초능력 범죄자와 초능력 경찰의 치열한 싸움이 시작된다,148,9.94,95340,2317.39
274400,혜성같은 소년,한혜연,9.64,https://comic.naver.com/webtoon/list.nhn?titleId=274400,https://shared-comic.pstatic.net/thumb/webtoon/274400/thumbnail/title_thumbnail_20101221154400_t83x90.jpg,2011.04.06,story/thrill,0,546,"사건현장에서 발견된 의문의 기호. 이 기호는 무엇을 의미하는 것일까?
1962년 조항리 화백 원작 만화의 리메이크 작품. 리메이크 시리즈는 한국만화영상진흥원과 함께합니다.",16,9.66,5700,138.5
698247,찬란하지 않아도 괜찮아,까마중,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=698247,https://shared-comic.pstatic.net/thumb/webtoon/698247/thumbnail/thumbnail_IMAG10_0760e4a0-ccb9-4466-aec3-672fd34db52c.jpg,2018.09.02,story/pure/sensibility,0,110456,"이름과는 달리 가난에 허덕이며 삭막하게 살아온 찬란. 대학 4학년, 폐부되기 직전의 연극부를 만나 주인공이 된다.",60,9.98,30891,6803.53
712003,여중생A-우리들의 축제,허5파6,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=712003,https://shared-comic.pstatic.net/thumb/webtoon/712003/thumbnail/thumbnail_IMAG10_dba9b60b-d3fe-4c65-b241-2f4963db1e7a.jpg,2018.06.11,story/drama/sensibility,0,44598,"글쓰기, 게임 대신 무려 춤추기에 도전하는 미래?! 우리들을 웃고 울렸던 웹툰 의 특별외전.",6,9.98,12352,14871.0
626938,프린세스 1~4부,한승원,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=626938,https://shared-comic.pstatic.net/thumb/webtoon/626938/thumbnail/title_thumbnail_20140609192602_t83x90.gif,2015.01.12,story/drama/pure,1,58812,"Since 1995! 프린세스 전권 리마스터링!!
3대에 걸친 대서사시, 그리고 그들의 사랑과 우정에 대한 이야기.",14,9.96,21211,4424.14
701699,달콤한 인생_스페셜 에피소드,이동건,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=701699,https://shared-comic.pstatic.net/thumb/webtoon/701699/thumbnail/thumbnail_IMAG10_f4370426-8fec-4d45-b677-dc8b494fbc99.jpg,2017.11.10,story/daily/drama/sensibility,0,37922,"커플과 싱글, 직장인과 백수의 달콤한 에피소드가 왜인지 씁쓸한 이유는?이동건 작가의 데뷔작 , 대표 에피소드 특별 재연재!",15,9.98,8987,8711.33
696602,연애학,맹물,9.76,https://comic.naver.com/webtoon/list.nhn?titleId=696602,https://shared-comic.pstatic.net/thumb/webtoon/696602/thumbnail/thumbnail_IMAG10_38a8b067-ae10-46c9-b5e3-233c0cef7a4d.jpg,2018.07.26,story/daily/drama/sensibility,0,90866,연애가 가장 쉬웠어요(?)어느 모쏠남의 솔로탈출기,57,9.87,50491,4578.81
693429,그들에게 사면초가,소이,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=693429,https://shared-comic.pstatic.net/thumb/webtoon/693429/thumbnail/thumbnail_IMAG10_b49f3f9f-9388-4fc2-b421-6f11f7a18494.jpg,2018.03.01,story/pure,0,142956,어쩐지 인기가 절정인 여주인공 여주. 그녀에게 한꺼번에 구애하는 쌍둥이 네형제.,53,9.95,96173,12646.81
628876,나는 너를 보았다,모래인간/티오비,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=628876,https://shared-comic.pstatic.net/thumb/webtoon/628876/thumbnail/title_thumbnail_20140708190659_t83x90.jpg,2015.12.15,story/drama/thrill,1,40090,"딸이 탄 지하철이 피투성이가 되어 나타났다?!
모든 것을 목격한, 혹은 아무것도 목격하지 않은 사람들의 이야기.",5,9.91,11754,5428.4
570505,"아이소포스 1, 2부",김양수/도가도,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=570505,https://shared-comic.pstatic.net/thumb/webtoon/570505/thumbnail/title_thumbnail_20141118184158_t83x90.jpg,2015.10.27,story/drama/historical,1,48297,"이솝우화의 이솝, 자신의 운명을 바꾼 한 사람의 이야기.",5,9.93,17582,2284.75
697254,푸른사막 아아루,달꽃,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=697254,https://shared-comic.pstatic.net/thumb/webtoon/697254/thumbnail/thumbnail_IMAG10_373726b6-d41b-4a6d-bb8e-68b6e344471f.jpg,2018.08.28,story/drama/pure,0,62429,"물의 별 아아루에 걸린 저주를 풀기 위한두 왕녀의 일대기, 그리고 사랑",64,9.97,31330,4399.12
702165,간질간질,손하은,9.17,https://comic.naver.com/webtoon/list.nhn?titleId=702165,https://shared-comic.pstatic.net/thumb/webtoon/702165/thumbnail/thumbnail_IMAG10_68f82b34-0039-440a-a731-0f44ad25f942.jpg,2018.08.27,story/daily/comic/pure,0,58909,버스에서 시작된 간질간질 첫사랑2017  우수상 수상작,45,9.6,39979,4724.38
675474,아이소포스 3부,김양수/도가도,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=675474,https://shared-comic.pstatic.net/thumb/webtoon/675474/thumbnail/title_thumbnail_20160303155609_t83x90.jpg,2016.08.23,story/fantasy/historical,1,24300,"이솝우화의 이솝, 자신의 운명을 바꾼 한 사람의 이야기.아이소포스가 3부로 돌아왔다",1,9.89,2605,6859.0
675829,동네변호사 조들호 시즌2,해츨링,8.0,https://comic.naver.com/webtoon/list.nhn?titleId=675829,https://shared-comic.pstatic.net/thumb/webtoon/675829/thumbnail/title_thumbnail_20160308145828_t83x90.jpg,2017.12.27,story/drama,0,57036,"당신을 위한, 당신의 편에 선 변호사가 있다!",91,8.56,172979,2434.77
710390,비둘기가 물고 온 남자,김달님,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=710390,https://shared-comic.pstatic.net/thumb/webtoon/710390/thumbnail/thumbnail_IMAG10_7c16a585-dd55-48a3-b382-4264b7da7dd2.jpg,2018.08.29,story/drama,0,29428,"도서관 지박령 공시생 안지​혜 눈앞에 떨어진 비둘기, 세상 혼자 사는 잘난 뇌과학자 명석환을 물어오다! 김달님 작가의 처치곤란 로맨스!",19,9.91,8357,4384.84
647948,프린세스 5부,한승원,9.69,https://comic.naver.com/webtoon/list.nhn?titleId=647948,https://shared-comic.pstatic.net/thumb/webtoon/647948/thumbnail/title_thumbnail_20150209190338_t83x90.jpg,2016.01.11,story/drama/pure,0,32035,"드디어 진짜 공주가 돌아왔다.
3대에 걸친 대서사시, 그리고 그들의 사랑과 우정에 대한 이야기",37,9.65,53302,3006.14
258207,그런지,김이랑,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=258207,https://shared-comic.pstatic.net/thumb/webtoon/258207/thumbnail/title_thumbnail_20101115195425_t83x90.jpg,2012.04.04,story/drama,0,1541,"융자빚을 떠안고 사회로 방출된 이랑, 잘 나가는 형을 부러워 하는 해인, 외모 컴플렉스를 가진 인우, 꿈 밖에 모르는 아저씨... 3% 모자란 그들의 성장 이야기.",69,9.89,23680,103.26
260510,MODERN BOYS,기린,9.57,https://comic.naver.com/webtoon/list.nhn?titleId=260510,https://shared-comic.pstatic.net/thumb/webtoon/260510/thumbnail/title_thumbnail_20101118182940_t83x90.jpg,2012.06.26,story/fantasy/drama,0,1497,"방 안에 코끼리를 두고 사는 사람들의 성장 스토리.
채플린에 대한 오마주와 휴머니티가 함께합니다.",53,9.55,28143,151.96
310616,원티드,럭스,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=310616,https://shared-comic.pstatic.net/thumb/webtoon/310616/thumbnail/title_thumbnail_20130117191617_t83x90.jpg,2017.06.08,story/fantasy,0,69862,"평범한 사람과 특수한 능력을 가진 사람들이 공존하는 이 곳,
그 속에 존재하는 한 조직에 얽힌 비밀과 사람들의 이야기",299,9.92,472090,1989.21
630386,인챈트-나람이야기,자유,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=630386,https://shared-comic.pstatic.net/thumb/webtoon/630386/thumbnail/title_thumbnail_20140717183545_t83x90.jpg,2017.02.11,story/fantasy/drama,1,60799,"어느 날, 우리 집에 있는 이상한 그릇이 말을 걸어왔다!",5,9.96,21147,7985.8
658823,천국의 신화,이현세,9.88,https://comic.naver.com/webtoon/list.nhn?titleId=658823,https://shared-comic.pstatic.net/thumb/webtoon/658823/thumbnail/title_thumbnail_20150715120048_t83x90.jpg,2017.01.10,story/historical,0,47206,"한국만화의 신화, 이현세 화백의 귀환.",96,9.88,42672,2248.49
502673,파라다이스,황미나,9.69,https://comic.naver.com/webtoon/list.nhn?titleId=502673,https://shared-comic.pstatic.net/thumb/webtoon/502673/thumbnail/title_thumbnail_20120910141559_t83x90.jpg,2015.03.10,story/fantasy,0,17549,"순정만화의 전설 황미나. 그녀의 SF 명작 
90년대를 대표하는 추억의 만화를 웹툰으로!",127,9.78,105354,675.5
710749,고류 진,바른꽃,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=710749,https://shared-comic.pstatic.net/thumb/webtoon/710749/thumbnail/thumbnail_IMAG10_c1164c0f-4421-48a9-bd77-a3990c237326.jpg,2018.07.27,story/fantasy,0,49876,요괴와 사랑하는게 잘못 된 거야?질문의 답을 찾기 위한 '진설' 그녀의 이야기,13,9.93,13097,9719.54
670131,천국의 신화 6부,올댓스토리/이현세,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=670131,https://shared-comic.pstatic.net/thumb/webtoon/670131/thumbnail/title_thumbnail_20151230175953_t83x90.jpg,2017.11.08,story/historical,0,39496,"10년을 기다린 이현세 화백의 천국의 신화, 그 다음이야기.새로운 대단원의 막이 오른다.",98,9.93,31727,2396.12
664406,네버랜 연대기,박현수,9.65,https://comic.naver.com/webtoon/list.nhn?titleId=664406,https://shared-comic.pstatic.net/thumb/webtoon/664406/thumbnail/title_thumbnail_20151005150636_t83x90.jpg,2018.04.06,story/fantasy/action,0,53057,"타락한 의인들의 땅, 네버랜 대륙에서 펼쳐지는 판타지 드라마",130,9.43,77313,1764.02
612767,블랙시저스,유령,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=612767,https://shared-comic.pstatic.net/thumb/webtoon/612767/thumbnail/title_thumbnail_20150522163103_t83x90.jpg,2015.08.19,story/fantasy/action,0,37143,하얀 악마 차투스와 시저들의 이야기,64,9.94,71489,2158.86
548870,굿모닝 보스,김진태,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=548870,https://shared-comic.pstatic.net/thumb/webtoon/548870/thumbnail/title_thumbnail_20130319164246_t83x90.jpg,2016.12.27,story/comic/action,0,47451,"코믹만화의 마스터 김진태의 스마트툰! 
보다 업그레이드 된 가 왔다!!",198,9.81,108411,454.94
700361,미스터리 호러 지하철 (재),단우,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=700361,https://shared-comic.pstatic.net/thumb/webtoon/700361/thumbnail/thumbnail_IMAG10_abf5987c-f842-47bc-9d0a-ab618987093d.jpg,2017.10.02,story/drama/thrill,1,58575,"지하철 환수역이 생긴 이후로 59일째마다 사람이 자살을 한다...이게 우연이라고??귀신 따위 믿지는 않지만, 귀신이든 뭐든! 빨리 막지 않으면 며칠 뒤 또 누군가가 자살할지도 몰라...!!",7,9.97,8962,10659.86
686669,첩보의 별 시즌2,이상신/국중록,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=686669,https://shared-comic.pstatic.net/thumb/webtoon/686669/thumbnail/title_thumbnail_20161014154832_t83x90.jpg,2018.05.14,story/comic,1,58564,"배신이 난무하는 그들의 뜨거운 우정, 본격 스파이 모험 만화!",166,9.92,525550,3925.59
602916,칼부림,고일권,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=602916,https://shared-comic.pstatic.net/thumb/webtoon/602916/thumbnail/thumbnail_IMAG10_2669be3e-94eb-465e-8c03-b769dd08a490.jpg,2018.07.24,story/historical,0,41825,뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!,202,9.88,82487,1238.11
423376,비바 산티아고,김용진,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=423376,https://shared-comic.pstatic.net/thumb/webtoon/423376/thumbnail/title_thumbnail_20120106161923_t83x90.jpg,2012.09.03,story/daily/drama,1,783,"스페인을 동에서 서로 가로지르며 천년의 신화를 간직한 ‘산티아고 길’ 
별들의 들판을 향한 800km의 여행이 지금 시작된다.",11,9.79,8563,107.27
619329,페르샤 시즌2,진선규,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=619329,https://shared-comic.pstatic.net/thumb/webtoon/619329/thumbnail/title_thumbnail_20140829224659_t83x90.jpg,2015.09.18,story/drama/historical,0,31339,"대제국 페르시아의 기틀을 마련해 가는  
키루스의 이야기, ",69,9.97,68767,2181.91
517252,스페이스 킹,박성용,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=517252,https://shared-comic.pstatic.net/thumb/webtoon/517252/thumbnail/title_thumbnail_20140502193131_t83x90.jpg,2016.03.11,story/fantasy,0,32937,"먼 미래 은하계는 통일되고 대통령 직선제가 시행된다!
'아스란영웅전' 박성용 작가 신작, 좌충우돌 SF선거만화 ",165,9.94,110474,649.55
716163,늑대와 빨간모자,슈안,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=716163,https://shared-comic.pstatic.net/thumb/webtoon/716163/thumbnail/thumbnail_IMAG10_1557dca4-212c-479e-a995-6ffffa391a0e.jpg,2018.08.31,story/daily/fantasy/drama,0,55205,어느날 늑대인간이 됐다! 팔도 다리도 부숭부숭 18세 여고생에겐 너무 가혹한 시련이...!,1,9.96,3248,19373.0
113586,황금짱순이,장현필/탁영호,8.06,https://comic.naver.com/webtoon/list.nhn?titleId=113586,https://shared-comic.pstatic.net/thumb/webtoon/113586/thumbnail/title_thumbnail_20091230115023_t83x90.jpg,2010.03.18,story/drama,0,12,겨울잠에서 깨어난 짱순이. 순천만 개발과 강치부대로부터 마을을 지키기 위해 사투를 벌인다.겨울을 따라 이동하는 두룩이. 순천만까지의 긴 여정에서 큰 슬픔을 겪는다.짱순이와 두룩이. 그들이 만나기까지의 긴 여정.,23,8.17,8601,2.87
578109,러브슬립 2부,오창호,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=578109,https://shared-comic.pstatic.net/thumb/webtoon/578109/thumbnail/title_thumbnail_20130805180837_t83x90.jpg,2016.11.28,story/pure,0,30693,"과연 오늘은 어떤 사건에 정신없이 휘말리게 될 것인가?!
좌충우돌 러브코미디, 그 두 번째 이야기!",156,9.84,87639,327.88
551648,오성X한음,유승진,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=551648,https://shared-comic.pstatic.net/thumb/webtoon/551648/thumbnail/title_thumbnail_20140410153255_t83x90.jpg,2017.01.10,story/drama/historical,0,25834,"영길리국에 셜록과 왓슨이 있다면 조선에는 이들이 있다!
조선판 수사추리극, 오성X한음
 유승진 작가 신작!",148,9.95,95989,1153.85
669357,해피,박설화,9.84,https://comic.naver.com/webtoon/list.nhn?titleId=669357,https://shared-comic.pstatic.net/thumb/webtoon/669357/thumbnail/title_thumbnail_20151217155836_t83x90.jpg,2016.06.12,story/drama,0,23542,"당신이 쫓고 있는 행복의 실체를 찾아서
SBA-서울문화사-네이버가 함께하는 2015 만화 스카우트 당선작입니다.",26,9.84,16391,2353.23
668103,시노딕,현욱,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=668103,https://shared-comic.pstatic.net/thumb/webtoon/668103/thumbnail/title_thumbnail_20151203170919_t83x90.jpg,2017.08.04,story/fantasy/drama,0,31874,"달이 사라진 세계
사냥꾼과 괴물의 이야기",88,9.92,36617,1424.9
622643,진눈깨비 소년,쥬드프라이데이,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=622643,https://shared-comic.pstatic.net/thumb/webtoon/622643/thumbnail/title_thumbnail_20160719191308_t83x90.jpg,2018.08.30,story/pure/sensibility,0,76994,아무 일도 일어나지 않길 바랬던 고3 송해나는 우연히 정우진을 만난다그리고 우연은 눈처럼 조용히 쌓인다,224,9.96,201491,3151.41
703840,한국만화 1990,웹툰작가,9.75,https://comic.naver.com/webtoon/list.nhn?titleId=703840,https://shared-comic.pstatic.net/thumb/webtoon/703840/thumbnail/thumbnail_IMAG10_6491af9f-a7b8-4894-bc2a-c082d1f5970b.jpg,2018.05.17,story,0,13835,"1990년대 데뷔한, 인기 만화가들의 단편 특집",20,9.7,10275,2370.45
336945,길에서 만나다,쥬드프라이데이,9.75,https://comic.naver.com/webtoon/list.nhn?titleId=336945,https://shared-comic.pstatic.net/thumb/webtoon/336945/thumbnail/title_thumbnail_20110603170456_t83x90.jpg,2013.01.17,story/drama/sensibility,1,3586,서울 남산타워에서 우연히 만난 은희수와 미키의 로드무비.,16,9.75,10191,431.0
