unique_id,title,author,total_score,main_link,image_link,update_date,episode,omnibus,story,daily,comic,fantasy,action,drama,pure,sensibility,thrill,historical,sports,pay,episode_cnt,total_comments,episode_score,like_count,intro
400741,카오스어택,맛스타,9.95,https://comic.naver.com/webtoon/list.nhn?titleId=400741,https://shared-comic.pstatic.net/thumb/webtoon/400741/thumbnail/title_thumbnail_20111104175724_t83x90.jpg,2013.07.27,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,1,6,29209,9.938333333333334,88600,"지구는 바야흐로 영웅시대
평범한 고등학생과 엉뚱발랄 영웅들의 좌충우돌 에피소드!"
602922,송곳 1~3부,최규석,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=602922,https://shared-comic.pstatic.net/thumb/webtoon/602922/thumbnail/title_thumbnail_20141006234108_t83x90.jpg,2014.01.06,None,None,story,None,None,None,None,drama,None,None,None,None,None,1,4,18396,9.94,3304,"'어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다.'세상에 대한 날카로운 시선., , 의 최규석 작가가 선보이는 웹툰 신작."
268859,지원,한(恨),9.93,https://comic.naver.com/webtoon/list.nhn?titleId=268859,https://shared-comic.pstatic.net/thumb/webtoon/268859/thumbnail/title_thumbnail_20101213134328_t83x90.jpg,2011.12.29,None,None,story,None,None,None,action,drama,None,None,None,None,None,0,54,51880,9.929444444444442,6521,"스릴러 웹툰 의 작가 한(恨), 휴머니티를 안고 돌아오다.
착한남자 지원의 버라이어티한 인간융화 프로젝트.사람이 사람을 만나고 서로를 지원하는 허구에 관한 이야기."
317365,고시생툰,seri,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=317365,https://shared-comic.pstatic.net/thumb/webtoon/317365/thumbnail/title_thumbnail_20111205112214_t83x90.jpg,2012.04.30,None,None,story,daily,None,None,None,None,None,None,None,None,None,0,56,89672,9.926249999999996,175645,"대학입학. 그로부터 몇 년. 
공부하는 우리들의 빛나는 청춘."
608261,심연의 하늘 시즌 1~3,윤인완/김선희,9.4,https://comic.naver.com/webtoon/list.nhn?titleId=608261,https://shared-comic.pstatic.net/thumb/webtoon/608261/thumbnail/title_thumbnail_20150428114856_t83x90.jpg,2014.02.28,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,5,17966,9.794,161444,한치 앞도 보이지 않는 어둠 속 서울.도대체 무슨 일이 벌어진 걸까?
677452,체크포인트,송가/은소,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=677452,https://shared-comic.pstatic.net/thumb/webtoon/677452/thumbnail/title_thumbnail_20160406134224_t83x90.jpg,2016.11.21,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,33,169898,9.961818181818183,3639,"내 인생에 세이브 포인트가 있다면?
하루에도 수십 번씩 시간을 되돌리는 남자."
524353,경운기를 탄 왕자님,무적핑크,9.9,https://comic.naver.com/webtoon/list.nhn?titleId=524353,https://shared-comic.pstatic.net/thumb/webtoon/524353/thumbnail/title_thumbnail_20121227191833_t83x90.jpg,2013.04.25,None,None,story,None,comic,None,None,None,None,None,None,None,None,0,18,37468,9.908333333333337,1049,"'실질객관동화' 무적핑크 작가의 스마트툰 신작!
싹수 노란 남자의 농사 정복기, 오빤 강남 농부 스타~일!"
387517,나란의사 그런의사,유성연,9.79,https://comic.naver.com/webtoon/list.nhn?titleId=387517,https://shared-comic.pstatic.net/thumb/webtoon/387517/thumbnail/title_thumbnail_20110930202527_t83x90.jpg,2012.03.12,None,None,story,None,comic,None,None,drama,None,None,None,None,None,1,8,8396,9.853750000000002,365084,"한국에 숨겨진 무병장수마을 치웅리.
그곳에 돈밝히는 속물의사 이대환이 병원을 차렸다!"
703847,35cm,홍가,9.65,https://comic.naver.com/webtoon/list.nhn?titleId=703847,https://shared-comic.pstatic.net/thumb/webtoon/703847/thumbnail/thumbnail_IMAG10_84e87edb-b292-4d7d-bd7e-c04f1f07de39.jpg,2018.08.29,None,None,story,None,None,None,None,None,None,None,None,None,None,0,20,66004,9.677500000000002,139316,"키차이가 나는 소년,소녀가 만나 키워가는 청춘 로맨스 이야기"
662162,치즈인더트랩 4부,순끼,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=662162,https://shared-comic.pstatic.net/thumb/webtoon/662162/thumbnail/title_thumbnail_20150831144336_t83x90.jpg,2017.04.12,None,None,story,None,None,None,None,drama,pure,None,None,None,None,1,7,47580,9.965714285714283,144188,"평범한 여대생 홍설, 그리고 어딘가 수상한 선배 유정.미묘한 관계의 이들이 펼쳐나가는 이야기."
622648,모태솔로수용소,석재윤,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=622648,https://shared-comic.pstatic.net/thumb/webtoon/622648/thumbnail/title_thumbnail_20140511233526_t83x90.JPG,2015.08.16,None,None,story,None,comic,fantasy,None,drama,None,None,None,None,None,0,67,492212,9.935671641791037,192145,모태솔로가 중범죄자 취급받는 미래의 한국엉겁결에 잡혀들어온 독고남과 수감자들의 우여곡절 코믹 탈주기
632341,남과 여,혀노,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=632341,https://shared-comic.pstatic.net/thumb/webtoon/632341/thumbnail/title_thumbnail_20150202142002_t83x90.jpg,2015.09.18,None,None,story,None,None,None,None,drama,None,sensibility,None,None,None,1,5,19027,9.974,2338,",  혀노 작가의 솔로 데뷔작,
솔직한 20대의 흔한 사랑 이야기."
407142,연 시즌2,구아바,9.77,https://comic.naver.com/webtoon/list.nhn?titleId=407142,https://shared-comic.pstatic.net/thumb/webtoon/407142/thumbnail/title_thumbnail_20120529152102_t83x90.jpg,2012.08.31,None,None,story,None,None,None,None,None,None,None,thrill,None,None,0,38,54749,9.775526315789474,4788,"구아바 작가의 옴니버스 스릴러 ‘연’
오늘, 지금, 당신에게도 일어날 수 있는 일들."
259893,소년전[Limit],라디야,9.73,https://comic.naver.com/webtoon/list.nhn?titleId=259893,https://shared-comic.pstatic.net/thumb/webtoon/259893/thumbnail/title_thumbnail_20110420185853_t83x90.jpg,2013.06.26,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,136,175721,9.78661764705882,71710,"선택받은 소수에게만 허락된 무기.
한.정.무.기.
[Limit]"
616238,사이드킥,신의철,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=616238,https://shared-comic.pstatic.net/thumb/webtoon/616238/thumbnail/title_thumbnail_20140826143247_t83x90.jpg,2015.02.24,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,1,11,32694,9.89,1502,"슈퍼히어로의 조수 '사이드킥'
진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!"
703855,창궐,황조윤/윤군,9.83,https://comic.naver.com/webtoon/list.nhn?titleId=703855,https://shared-comic.pstatic.net/thumb/webtoon/703855/thumbnail/thumbnail_IMAG10_275b6af3-830b-4d60-ba67-8c0cb754846a.jpg,2018.09.03,None,None,story,None,None,None,None,None,None,None,None,None,None,0,3,2693,9.846666666666666,123360,역병이 창궐했다.야귀에게서 조선을 구하라!
703836,파도를 찾아라!,김정현,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=703836,https://shared-comic.pstatic.net/thumb/webtoon/703836/thumbnail/thumbnail_IMAG10_9a45ab7a-8135-41be-8c81-85e713043f90.jpg,2018.08.29,None,None,story,None,None,None,None,None,None,None,None,None,sports,0,37,56381,9.97675675675676,21585,시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.
715772,좀비딸,이윤창,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=715772,https://shared-comic.pstatic.net/thumb/webtoon/715772/thumbnail/thumbnail_IMAG10_9bb68b8d-9c8d-48f1-b8c4-a5dcca75fd0f.jpg,2018.08.29,None,None,story,None,comic,fantasy,None,None,None,sensibility,None,None,None,0,2,6827,9.93,3320,나의 딸은 좀비다.이 세상 마지막 남은 유일한 좀비...
500943,새벽9시,서재일,9.7,https://comic.naver.com/webtoon/list.nhn?titleId=500943,https://shared-comic.pstatic.net/thumb/webtoon/500943/thumbnail/title_thumbnail_20120831234444_t83x90.jpg,2013.07.26,None,None,story,None,None,None,None,None,None,None,thrill,None,None,1,11,45742,9.664545454545452,1639,"어둠이 멈춰버린 시간 새벽 9시.
오지마을 '오왕리'가 감추고 있던 비밀이 드러난다."
507276,그녀는 흡!혈귀,정성완,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=507276,https://shared-comic.pstatic.net/thumb/webtoon/507276/thumbnail/title_thumbnail_20120927160516_t83x90.jpg,2014.03.20,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,1,9,40981,9.93,4606,"평범한 남자, 흡혈귀 여자를 만나다.
그들의 달콤살벌한 로맨스가 지금 시작됩니다."
258206,LOST,정민용,9.52,https://comic.naver.com/webtoon/list.nhn?titleId=258206,https://shared-comic.pstatic.net/thumb/webtoon/258206/thumbnail/title_thumbnail_20101115155018_t83x90.jpg,2012.02.07,None,None,story,None,None,fantasy,None,None,None,None,thrill,None,None,0,67,98549,9.543333333333333,3494,주변 사람들의 잇따른 죽음으로 저주 받은 아이라 불리우는 한하제. 어느 날 그에게 헤어졌던 연인 아리가 찾아 오는데........
713872,연의 편지,조현아,9.99,https://comic.naver.com/webtoon/list.nhn?titleId=713872,https://shared-comic.pstatic.net/thumb/webtoon/713872/thumbnail/thumbnail_IMAG10_28042c72-02b2-420b-b039-68ef8874f95f.jpg,2018.09.01,None,None,story,None,None,None,None,drama,pure,None,None,None,None,0,4,12238,9.9875,157253,​짧았던 여름방학이 끝나고 만난 마법같은 시간.. 그때 우리는 친구였을까?정말 궁금해. 이렇게 다정한 네가 누군지..​여름 특선 10부작.
72499,흐드러지다,연제원,9.92,https://comic.naver.com/webtoon/list.nhn?titleId=72499,https://shared-comic.pstatic.net/thumb/webtoon/72499/thumbnail/title_thumbnail_20141020141429_t83x90.jpg,2011.04.12,None,None,story,None,None,None,None,drama,None,None,None,historical,None,1,11,13731,9.832727272727274,48436,"지배하는 자, 차지하려는 자 그리고 암살자.쥬신의 황궁을 둘러 싼 음모와 배신
그 뒤로 서서히 드러나는 숨겨진 이야기"
325630,기태류,배드이리,9.89,https://comic.naver.com/webtoon/list.nhn?titleId=325630,https://shared-comic.pstatic.net/thumb/webtoon/325630/thumbnail/title_thumbnail_20130506115454_t83x90.jpg,2013.11.29,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,0,134,137441,9.911052631578967,100492,죽음을 위해? 삶을 위해? 의문에 싸인 그녀의 발걸음이 움직이기 시작한다.
317362,다욤이의 다이어트 다이어리,"아키,심윤수/심윤수",9.26,https://comic.naver.com/webtoon/list.nhn?titleId=317362,https://shared-comic.pstatic.net/thumb/webtoon/317362/thumbnail/title_thumbnail_20110401161237_t83x90.jpg,2011.10.10,None,None,story,None,None,None,None,drama,None,None,None,None,None,0,55,78653,9.295272727272726,11081,"다시! 다시! 내일 또 다시! 언제까지 ‘다시어트’를 할겁니까? 
무거운 이야기를 가볍게 이야기하는 당신을 위한 만화"
495498,빵점동맹,마사토끼/joana,9.54,https://comic.naver.com/webtoon/list.nhn?titleId=495498,https://shared-comic.pstatic.net/thumb/webtoon/495498/thumbnail/title_thumbnail_20120816152437_t83x90.jpg,2014.02.19,None,None,story,None,comic,None,None,drama,None,None,None,None,None,0,76,551520,9.59184210526316,194798,"수능이라는  한 판 승부. 그 끝에서 우리를 기다리는것은 무엇일까?
그 답을 알기위한 우리들의 동맹."
661043,상중하,한(恨),9.87,https://comic.naver.com/webtoon/list.nhn?titleId=661043,https://shared-comic.pstatic.net/thumb/webtoon/661043/thumbnail/title_thumbnail_20150916124453_t83x90.jpg,2016.09.14,None,None,story,None,None,None,action,drama,None,None,thrill,None,None,1,6,23483,9.941666666666668,240900,"한 방 인생 역전을 위한
일란성 세 쌍둥이의 처절한 인생 쟁탈전"
105533,커피우유신화,마사토끼/joana,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=105533,https://shared-comic.pstatic.net/thumb/webtoon/105533/thumbnail/title_thumbnail_20110406105148_t83x90.jpg,2012.04.26,None,None,story,None,None,fantasy,None,None,None,None,None,None,None,0,120,141347,9.931260504201703,4654,"마음만 먹으면 어떤것이든 가능한 신의능력
커피우유가 존재하지 않는 세상에서 커피의 신과 우유의 여신이 만들어가는 시시한 신화의 막이 지금 열린다"
703852,바른연애 길잡이,남수,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=703852,https://shared-comic.pstatic.net/thumb/webtoon/703852/thumbnail/thumbnail_IMAG10_be0db503-bd1a-4a2a-8cb3-6601ec3e929e.jpg,2018.09.03,None,None,story,None,comic,None,None,None,pure,None,None,None,None,0,25,40109,9.9848,447141,바른 생활 만렙 정바름연애는 레벨 1부터?!2017  최우수상 수상작
679567,금수저,HD3,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=679567,https://shared-comic.pstatic.net/thumb/webtoon/679567/thumbnail/title_thumbnail_20160610142303_t83x90.jpg,2018.06.15,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,0,106,453058,9.939905660377372,1173,'부모님을 선택할 수 있다고!?'후천적 금수저가 된 아이의 인생 어드벤처
72938,그린스마일,권혁주,9.91,https://comic.naver.com/webtoon/list.nhn?titleId=72938,https://shared-comic.pstatic.net/thumb/webtoon/72938/thumbnail/title_thumbnail_20090630171514_t83x90.jpg,2011.03.23,None,None,story,None,None,None,None,None,None,sensibility,None,None,None,1,5,20691,9.892,194161,"2050년이면 사라지는 북극. 그곳에 살고 있던 행복한 물범모자.
그러나 인간의 무분별한 사냥으로 아기 물범은 외톨이가 되어 엄마를 찾아 모험을 떠나게 된다."
715159,갓핑크,이상신/국중록,9.93,https://comic.naver.com/webtoon/list.nhn?titleId=715159,https://shared-comic.pstatic.net/thumb/webtoon/715159/thumbnail/thumbnail_IMAG10_737639f2-e795-46b5-a83d-5fa42ad3e604.jpg,2018.08.31,None,None,story,None,comic,fantasy,action,None,None,None,None,None,None,0,3,8954,9.933333333333332,10669,흥분하면 거대해지는 그놈!박성기를 함부로 자극하지 마라​
557673,수업시간그녀,박수봉,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=557673,https://shared-comic.pstatic.net/thumb/webtoon/557673/thumbnail/title_thumbnail_20130509182840_t83x90.jpg,2013.11.21,None,None,story,daily,None,None,None,drama,None,sensibility,None,None,None,1,4,16527,9.8925,101102,"수업시간, 나를 두근거리게 만드는 내 옆자리의 그녀.
당신들에게도 있었던 가슴 속까지 설레는 이야기."
650292,달수 이야기,산삼,9.98,https://comic.naver.com/webtoon/list.nhn?titleId=650292,https://shared-comic.pstatic.net/thumb/webtoon/650292/thumbnail/title_thumbnail_20161005180302_t83x90.jpg,2015.03.28,None,None,story,None,comic,None,None,drama,None,None,None,None,None,1,4,21332,9.95,276415,"산촌 남고에 전학 온 김주혜, 아니 김달수의 고된 남장 생활.본 작품은 2014 네이버 수퍼루키 공모전 당선작품입니다."
602921,이말년 서유기,이말년,8.86,https://comic.naver.com/webtoon/list.nhn?titleId=602921,https://shared-comic.pstatic.net/thumb/webtoon/602921/thumbnail/title_thumbnail_20131203205916_t83x90.jpg,2016.09.07,None,None,story,None,comic,fantasy,None,None,None,None,None,None,None,1,8,95481,9.92375,192297,이말년이 라는 좋은 차에 무임승차한다!
701700,트롤트랩,유비,9.97,https://comic.naver.com/webtoon/list.nhn?titleId=701700,https://shared-comic.pstatic.net/thumb/webtoon/701700/thumbnail/thumbnail_IMAG10_356f4c5a-804a-4417-b60d-810e555d4359.jpg,2018.08.29,None,None,story,None,None,fantasy,action,None,None,None,None,None,None,0,47,69667,9.967872340425536,288150,"트롤을 잡아, 인류를 지켜라!정체불명 헌터 하태와 알바헌터 지현의 통쾌한 판타지 액션"
521504,모던패밀리,외눈박이/시현,9.94,https://comic.naver.com/webtoon/list.nhn?titleId=521504,https://shared-comic.pstatic.net/thumb/webtoon/521504/thumbnail/title_thumbnail_20121206164435_t83x90.jpg,2014.03.07,None,None,story,None,comic,None,None,None,None,None,None,None,None,0,66,102820,9.938787878787872,18888,"행복한 가정을 이루기 위해 고군분투하는 어느 수상한 가족 이야기.
그들의 기상천외한 리얼 감성 코믹극!"
622638,섀도우,유느지/해진,9.96,https://comic.naver.com/webtoon/list.nhn?titleId=622638,https://shared-comic.pstatic.net/thumb/webtoon/622638/thumbnail/title_thumbnail_20140502105502_t83x90.jpg,2014.07.27,None,None,story,None,None,fantasy,None,drama,None,None,None,None,None,0,13,33495,9.957692307692307,29569,"히어로와 빌런이 싸우고 간 뒷 이야기, 들어보셨나요? 
안지운과 동료들의 그림자 속 이야기.
<2013 대학만화 최강자전> 8강 진출작!"
